,代码,名称,收盘价,5日均线,10日均线,20日均线,30日交易量,30日交易额
3433,601519.XSHG,大智慧,13.42,9.802,9.153,8.306,1567595291.0,16305985229.29
3434,600262.XSHG,北方股份,20.0,15.392000000000001,16.416000000000004,17.226000000000003,36105828.0,660695915.4500002
3435,688198.XSHG,佰仁医疗,136.7,96.338,110.191,103.6365,40309135.0,4354322995.78
3436,000831.XSHE,五矿稀土,14.25,10.57,11.050999999999998,11.2985,718464075.0,8786434586.89
3437,000151.XSHE,中成股份,9.51,7.481999999999999,8.111,8.427999999999997,104463658.0,939273537.0999999
3438,300446.XSHE,乐凯新材,10.65,8.116,8.665000000000001,8.9775,104508515.0,994262012.1000001
3439,600020.XSHG,中原高速,3.86,3.0439999999999996,3.2939999999999996,3.4195,235116758.0,864609838.74
3440,600283.XSHG,钱江水利,13.49,10.318000000000001,10.421,10.206000000000001,170370014.0,1941020789.28
3441,688598.XSHG,金博股份,104.8,78.72,84.59,84.85650000000001,44092417.0,3980722538.830001
3442,600242.XSHG,*ST中昌,4.43,3.8340000000000005,4.907,5.957499999999999,269544386.0,1884219510.9999995
3443,002142.XSHE,宁波银行,31.8,24.974,25.878000000000004,25.648000000000003,816422568.0,22432594938.090004
3444,601717.XSHG,郑煤机,6.76,5.212000000000001,5.502,5.572000000000002,510782001.0,3057749917.0499997
3445,002135.XSHE,东南网架,8.37,6.536,7.063,7.3084999999999996,333684761.0,2611220304.1800003
3446,002374.XSHE,丽鹏股份,2.92,2.202,2.38,2.4284999999999997,220284195.0,581174383.75
3447,300612.XSHE,宣亚国际,33.96,26.768,28.631999999999998,23.620999999999995,248987544.0,6234408620.8
3448,000611.XSHE,*ST天首,3.84,2.972,3.279000000000001,3.4050000000000002,44173140.0,160109686.01000002
3449,002100.XSHE,天康生物,17.42,13.75,15.125,14.841999999999999,777424201.0,12278900587.089998
3450,002183.XSHE,怡亚通,6.59,4.9,5.184,5.134,1531477026.0,8402179285.94
3451,600201.XSHG,生物股份,28.06,21.688,24.44,25.02,357863781.0,9439037914.61
3452,601211.XSHG,国泰君安,21.19,17.009999999999998,17.481,17.043499999999998,1353502402.0,25998302557.510002
3453,603080.XSHG,新疆火炬,14.89,11.278,12.075,12.479499999999998,37040449.0,499971831.46000004
3454,000923.XSHE,河钢资源,14.48,11.364,12.059000000000001,12.397499999999999,91223624.0,1209421385.3899999
3455,601799.XSHG,星宇股份,130.8,103.79,114.47199999999998,116.901,27991539.0,3464584437.29
3456,603595.XSHG,东尼电子,35.82,27.794,29.993000000000002,31.305,65346125.0,2170648336.46
3457,600801.XSHG,华新水泥,25.98,20.342000000000002,21.858,22.4095,527336068.0,12558611195.380001
3458,603696.XSHG,安记食品,14.99,11.758,12.868,12.940000000000001,277288464.0,3807015591.6200004
3459,600415.XSHG,小商品城,7.34,5.1160000000000005,5.025,5.181500000000001,4937021306.0,27203477995.69
3460,300495.XSHE,美尚生态,9.77,7.5859999999999985,8.439,9.720500000000001,719584844.0,7613799757.789999
3461,000956.XSHE,中原油气,,,,,,
3462,002329.XSHE,皇氏集团,6.9,5.514,6.103999999999999,6.172499999999999,515796083.0,3400744250.3200006
3463,002120.XSHE,韵达股份,26.12,20.848000000000003,22.877000000000002,25.084999999999997,479778375.0,12533189869.67
3464,002941.XSHE,新疆交建,16.89,12.913999999999998,13.669,14.0715,200425329.0,3056241807.2200003
3465,300751.XSHE,迈为股份,315.1,241.21999999999997,266.505,267.907,16605581.0,4678326040.04
3466,601515.XSHG,东风股份,7.51,5.889999999999999,6.037,5.9445,270192320.0,1871711291.4999998
3467,688126.XSHG,沪硅产业,47.65,34.818,34.07099999999999,32.88549999999999,1763041383.0,62149806453.31
3468,603506.XSHG,南都物业,29.69,22.926,25.905,28.057,55306294.0,1632842693.2600002
3469,300061.XSHE,旗天科技,6.2,4.83,5.279,5.139000000000001,261532584.0,1499351658.92
3470,300094.XSHE,国联水产,4.11,3.2020000000000004,3.4979999999999998,3.6390000000000002,189314252.0,729866403.7800001
3471,002706.XSHE,良信电器,21.4,16.018,16.62,15.9495,150790733.0,2592634039.1799994
3472,002345.XSHE,潮宏基,3.7,2.9,3.1299999999999994,3.2334999999999994,182996589.0,638356480.02
3473,601099.XSHG,太平洋,4.81,3.692,3.5340000000000003,3.3520000000000003,7394167481.0,30501144970.45
3474,600556.XSHG,天下秀,21.56,15.985999999999999,17.154,18.092499999999998,236990057.0,4559253054.16
3475,002713.XSHE,东易日盛,8.13,6.132000000000001,6.5760000000000005,7.096499999999999,81166056.0,607661851.76
3476,600731.XSHG,湖南海利,7.8,6.09,6.6530000000000005,6.816,151696356.0,1100623552.66
3477,603486.XSHG,科沃斯,32.54,25.848000000000003,28.503999999999998,28.834999999999997,97080320.0,2938135106.8999996
3478,603880.XSHG,南卫股份,20.23,15.036000000000001,16.335,15.308000000000002,238011032.0,3717817765.6000004
3479,002803.XSHE,吉宏股份,33.28,25.108,25.438000000000002,26.196499999999997,288247208.0,7936393325.509998
3480,002677.XSHE,浙江美大,12.91,10.041999999999998,10.754,10.905,115169089.0,1346242642.4099998
3481,300685.XSHE,艾德生物,73.6,57.589999999999996,66.0,66.012,90480457.0,6279125290.34
3482,002159.XSHE,三特索道,11.42,9.002,9.793000000000001,10.225499999999998,29195533.0,317345054.34
3483,002939.XSHE,长城证券,15.18,12.074,12.475999999999999,12.4425,1172009508.0,16045649789.05
3484,600105.XSHG,永鼎股份,4.99,4.016,4.1899999999999995,4.2170000000000005,503691965.0,2366168930.3
3485,300025.XSHE,华星创业,5.37,4.168,4.465,4.6485,459647675.0,2320561517.8
3486,300406.XSHE,九强生物,23.5,18.151999999999997,20.366,21.425,153412910.0,3470102167.46
3487,688106.XSHG,金宏气体,56.45,44.372,47.806999999999995,,,
3488,688122.XSHG,西部超导,45.1,32.366,33.502,33.967,63463344.0,2370039773.86
3489,000630.XSHE,铜陵有色,2.34,1.814,1.903,1.9139999999999993,1975678890.0,4149020362.0200005
3490,603319.XSHG,湘油泵,23.25,18.684,20.701999999999998,21.4505,61214335.0,1393701462.6500003
3491,002137.XSHE,麦达数字,8.5,6.602000000000001,7.105999999999999,7.360499999999999,541456417.0,4243818186.8800006
3492,300554.XSHE,三超新材,16.61,12.951999999999998,14.112,14.4565,40214858.0,619333480.8199999
3493,600112.XSHG,ST天成,1.85,1.512,1.7260000000000002,1.8235,163893239.0,315092471.84000003
3494,000038.XSHE,深大通,13.15,10.261999999999999,11.115000000000002,11.136500000000002,362404472.0,4287236988.3899994
3495,600419.XSHG,天润乳业,15.02,11.918000000000001,13.139000000000001,13.4525,142003035.0,2018710518.75
3496,300783.XSHE,三只松鼠,79.12,62.604,69.095,74.742,51333620.0,3998629354.61
3497,300344.XSHE,太空智造,4.57,3.556,3.789,3.9159999999999995,123728321.0,520240443.72
3498,000863.XSHE,三湘印象,4.49,3.572,3.9,3.9435000000000002,104778770.0,442335845.9500001
3499,600292.XSHG,远达环保,5.46,4.264,4.617,4.744999999999999,72780909.0,370902974.06000006
3500,002094.XSHE,青岛金王,4.48,3.5060000000000002,3.8150000000000004,4.0495,360386822.0,1548667245.9699998
3501,300739.XSHE,明阳电路,22.69,17.622,19.127,19.421,135191372.0,2786375631.6100006
3502,603960.XSHG,克来机电,39.41,29.516,29.461000000000002,27.758499999999998,102465356.0,3080893472.37
3503,600525.XSHG,长园集团,5.5,4.332,4.643,4.763,275849831.0,1415876580.35
3504,002940.XSHE,昂利康,54.25,43.07000000000001,48.82299999999999,52.63800000000001,52168639.0,2887211741.75
3505,601788.XSHG,光大证券,30.03,21.056,19.347,15.692000000000002,3076586098.0,59598587078.5
3506,603527.XSHG,众源新材,10.58,8.226,8.836,9.144000000000002,62217115.0,610687752.01
3507,300497.XSHE,富祥药业,20.93,16.26,17.987000000000002,18.999000000000002,500793056.0,10085565207.09
3508,002377.XSHE,国创高新,4.2,3.3120000000000003,3.5660000000000003,3.642500000000001,236741776.0,919631457.2300001
3509,000939.XSHE,*ST凯迪,1.05,0.8400000000000001,0.9450000000000001,0.9975000000000003,0.0,0.0
3510,300059.XSHE,东方财富,27.16,20.296,20.511999999999997,18.952,8927146117.0,182208996216.99
3511,002836.XSHE,新宏泽,11.78,9.304,9.949000000000002,10.2265,39671781.0,442195864.96000004
3512,300573.XSHE,兴齐眼药,150.0,113.816,127.73300000000002,135.573,33489477.0,4790488654.079999
3513,601088.XSHG,中国神华,17.04,13.546000000000001,14.220999999999998,14.520500000000007,832853217.0,13124816786.77
3514,300228.XSHE,富瑞特装,4.55,3.528,3.7439999999999998,3.8874999999999984,212993924.0,890780371.67
3515,000662.XSHE,*ST天夏,1.73,1.498,1.918,2.3425000000000002,366492001.0,997458164.44
3516,300512.XSHE,中亚股份,12.51,9.658,10.574000000000002,11.023999999999997,103952633.0,1243385861.58
3517,688599.XSHG,天合光能,18.3,14.266,15.579000000000002,16.073999999999998,1172365402.0,19981843776.839996
3518,603679.XSHG,华体科技,32.95,25.036,26.744999999999997,27.810000000000002,45362064.0,1344738110.5099998
3519,600645.XSHG,中源协和,31.27,23.381999999999998,25.587,24.671499999999998,311269048.0,8217378966.25
3520,300629.XSHE,新劲刚,27.37,21.458000000000002,23.875999999999998,24.915,60731762.0,1592576805.31
3521,000504.XSHE,ST生物,13.65,10.803999999999998,12.098000000000003,11.2195,62227471.0,749373496.0500002
3522,600346.XSHG,恒力石化,15.99,12.498000000000001,13.434000000000001,13.506499999999999,708551551.0,10249434677.730001
3523,600025.XSHG,华能水电,4.06,3.2,3.5089999999999995,3.5095,833327350.0,3145851983.6200004
3524,002447.XSHE,*ST晨鑫,1.88,1.458,1.643,1.764,825489614.0,1541801858.5800002
3525,600152.XSHG,维科技术,7.39,5.67,5.813999999999999,5.9295,151167200.0,1008036692.03
3526,600968.XSHG,海油发展,2.71,2.152,2.2510000000000003,2.2944999999999998,1232119764.0,3110249205.7800007
3527,300773.XSHE,拉卡拉,42.35,31.332,33.057,33.336,312797742.0,11441371253.84
3528,603225.XSHG,新凤鸣,11.47,9.008,9.594,9.925999999999998,79100210.0,838552780.9699999
3529,603076.XSHG,乐惠国际,29.2,23.272,25.872000000000003,26.435000000000002,20563088.0,574165838.34
3530,600559.XSHG,老白干酒,14.64,11.459999999999999,12.379000000000001,11.4595,1445484648.0,18296701993.95
3531,601968.XSHG,宝钢包装,6.81,5.3100000000000005,5.619999999999999,5.5125,225824910.0,1348821084.7500002
3532,600128.XSHG,弘业股份,7.36,5.8100000000000005,6.256000000000001,6.4235,101711796.0,698894746.01
3533,600650.XSHG,锦江投资,10.79,8.364,8.886,9.117,58600058.0,583615103.48
3534,002716.XSHE,*ST金贵,1.46,1.116,1.2740000000000002,1.4169999999999998,416857850.0,611780939.8700001
3535,002333.XSHE,ST罗普,4.22,3.3600000000000003,3.7400000000000007,3.9410000000000003,45280128.0,188099421.72
3536,600123.XSHG,兰花科创,5.7,4.436,4.659000000000001,4.681,308924599.0,1591376515.94
3537,300192.XSHE,科斯伍德,21.41,16.276,17.017,17.265,163887428.0,3018317683.3599997
3538,002422.XSHE,科伦药业,23.14,18.11,19.909,20.567,346866584.0,7550543481.489999
3539,300363.XSHE,博腾股份,38.89,29.567999999999994,31.944,30.740499999999997,212871922.0,6795958504.119999
3540,603336.XSHG,宏辉果蔬,13.33,10.325999999999999,11.178,11.906000000000002,243221330.0,3059895270.8
3541,603330.XSHG,上海天洋,33.4,24.859999999999996,26.580000000000002,25.401500000000002,81152057.0,2090205417.6000001
3542,600965.XSHG,福成股份,7.2,5.632,6.102,6.343000000000002,71499754.0,481707560.99000007
3543,300004.XSHE,南风股份,6.1,4.724000000000001,5.125,5.298499999999999,69853535.0,397055996.65999997
3544,600026.XSHG,中远海能,7.55,5.952,6.228,6.417500000000001,930975979.0,6439601644.82
3545,002502.XSHE,*ST鼎龙,2.96,2.308,2.5260000000000007,2.6615,101729015.0,286068624.72999996
3546,603637.XSHG,镇海股份,10.41,8.172,9.001,9.283,30561934.0,303075219.60999995
3547,300316.XSHE,晶盛机电,28.12,21.990000000000002,23.384999999999998,23.1125,578269002.0,14174238808.670002
3548,002232.XSHE,启明信息,10.65,8.322,9.035,9.1935,138437909.0,1365701389.6800003
3549,000900.XSHE,现代投资,4.0,3.16,3.432,3.5125,181073793.0,684947196.8299999
3550,600037.XSHG,歌华有线,15.77,12.347999999999999,13.76,13.915499999999998,1076333529.0,15615510942.189999
3551,600353.XSHG,旭光电子,6.33,5.0,5.537,5.612499999999999,316350453.0,1880915473.7999995
3552,600535.XSHG,天士力,18.08,14.23,15.533999999999997,15.1345,677992607.0,11217336918.310001
3553,600191.XSHG,华资实业,7.16,5.664,5.819,5.835499999999999,477794557.0,3075653357.79
3554,603986.XSHG,兆易创新,276.91,213.87600000000003,224.89499999999998,226.01099999999997,272575369.0,65600652563.05001
3555,300838.XSHE,浙江力诺,29.02,22.02,23.283,24.5575,144432506.0,3803955770.03
3556,002568.XSHE,百润股份,52.15,40.730000000000004,42.638,42.814499999999995,100093994.0,4508534769.84
3557,601727.XSHG,上海电气,5.94,4.696,4.898000000000001,4.947,1287480662.0,6801310201.339998
3558,002091.XSHE,江苏国泰,7.04,5.548,5.871,6.0055000000000005,376373573.0,2415452792.3199997
3559,002748.XSHE,世龙实业,7.59,5.926,6.408999999999999,6.594500000000001,27714290.0,196431749.9
3560,600601.XSHG,方正科技,3.92,2.93,3.129,3.2139999999999995,470123842.0,1674450290.21
3561,002936.XSHE,郑州银行,4.1,3.253999999999999,3.38,3.3935000000000004,912391632.0,3481148640.3300004
3562,300616.XSHE,尚品宅配,64.66,51.604,56.116,59.772000000000006,15096877.0,944263278.8799999
3563,000413.XSHE,东旭光电,3.03,2.338,2.5070000000000006,2.6275000000000004,1952232597.0,5487844153.15
3564,603838.XSHG,四通股份,9.08,7.098000000000001,7.892,8.4465,53632567.0,476533542.46999997
3565,002875.XSHE,安奈儿,11.58,9.11,9.905999999999999,10.238000000000001,43562877.0,473860766.24
3566,603811.XSHG,诚意药业,28.78,22.631999999999998,26.023000000000003,26.274,154344983.0,4209850509.1300006
3567,603578.XSHG,三星新材,23.36,18.06,19.439,20.186,17876477.0,385869881.7
3568,000563.XSHE,陕国投A,4.61,3.6100000000000003,3.7089999999999996,3.6119999999999997,1677991146.0,6835462322.799999
3569,601288.XSHG,农业银行,3.46,2.822,3.0360000000000005,3.1125,5459979037.0,18250508377.070004
3570,002780.XSHE,三夫户外,18.14,14.132,15.695999999999998,17.601,139104314.0,2623717232.5799994
3571,000402.XSHE,金融街,7.54,5.982,6.271999999999999,6.328000000000001,277206923.0,1950837498.4299998
3572,300434.XSHE,金石亚药,8.54,6.709999999999999,7.372,7.619499999999998,78615072.0,637521814.74
3573,000631.XSHE,顺发恒业,3.13,2.5100000000000002,2.7489999999999997,2.871,107667258.0,328317182.52000004
3574,688081.XSHG,兴图新科,49.95,37.802,40.37599999999999,41.9305,20967605.0,938953262.53
3575,300523.XSHE,辰安科技,48.85,39.053999999999995,43.174,42.269999999999996,37092652.0,1680470892.92
3576,002495.XSHE,佳隆股份,2.84,2.2199999999999998,2.408,2.5195,172490760.0,463050337.38
3577,603288.XSHG,海天味业,128.64,101.78,113.12999999999997,115.258,110768777.0,13480946607.62
3578,300041.XSHE,回天新材,17.44,13.638,14.492,14.857499999999998,263245639.0,4161458482.53
3579,600436.XSHG,片仔癀,180.94,142.47199999999998,156.517,156.68300000000002,85418689.0,14209864290.450003
3580,300185.XSHE,通裕重工,2.2,1.7079999999999997,1.8329999999999997,1.8805,817889802.0,1649581433.59
3581,600767.XSHG,ST运盛,3.64,2.898,3.1990000000000003,3.4019999999999997,46903355.0,167625784.97
3582,603555.XSHG,*ST贵人,2.02,1.5100000000000002,1.6219999999999999,1.7040000000000002,82214249.0,147461772.26
3583,601608.XSHG,中信重工,4.37,3.464,3.5020000000000002,3.4860000000000007,840605612.0,3421710177.25
3584,600039.XSHG,四川路桥,4.21,3.3020000000000005,3.558,3.7350000000000003,364958582.0,1457331342.1100001
3585,300157.XSHE,恒泰艾普,3.1,2.408,2.5620000000000003,2.6605,241114112.0,685928307.4799999
3586,002411.XSHE,延安必康,8.03,6.062,6.376,6.6195,668691734.0,4748353779.85
3587,002061.XSHE,浙江交科,5.74,4.516,4.879,5.0684999999999985,236311638.0,1283341875.6399999
3588,601689.XSHG,拓普集团,34.96,26.142000000000003,26.861,26.247000000000003,267490372.0,7511296470.01
3589,000582.XSHE,北部湾港,12.28,9.288,10.077,10.267499999999998,149954410.0,1642047834.3799999
3590,600320.XSHG,振华重工,3.22,2.532,2.7220000000000004,2.8104999999999998,317048671.0,947003086.46
3591,000407.XSHE,胜利股份,4.06,3.028,3.1990000000000003,3.215,322920772.0,1161786513.54
3592,603232.XSHG,格尔软件,35.21,27.162,28.814999999999998,28.371000000000002,77703102.0,2348120485.45
3593,600175.XSHG,退市美都,0.18,0.158,0.23000000000000004,0.32000000000000006,521511098.0,96368341.09
3594,300454.XSHE,深信服,233.16,172.828,184.614,182.24200000000002,44933186.0,8736269124.35
3595,603777.XSHG,来伊份,19.19,14.663999999999998,15.992999999999999,16.3625,219861725.0,3812779692.8100004
3596,300255.XSHE,常山药业,6.66,5.07,5.475,5.6095,333972654.0,1999996452.8400002
3597,000626.XSHE,远大控股,7.64,5.96,6.052,6.144,81465794.0,562004889.9399999
3598,600628.XSHG,新世界,13.18,9.824,10.754,11.361999999999998,108528183.0,1320301112.45
3599,688333.XSHG,铂力特,71.7,49.14,50.414,50.851000000000006,27522777.0,1558598520.0699997
3600,600895.XSHG,张江高科,22.0,17.442,18.797,19.198000000000004,1324847159.0,26809223939.3
3601,300405.XSHE,科隆股份,6.27,4.916,5.324,5.552999999999999,42533694.0,251115009.83999997
3602,000068.XSHE,华控赛格,3.74,2.93,3.187,3.2339999999999995,415597569.0,1437738081.5
3603,300364.XSHE,中文在线,8.15,6.6579999999999995,6.969999999999999,6.901000000000001,1715729491.0,12514537691.300001
3604,600738.XSHG,兰州民百,6.13,4.546,4.877000000000001,5.375,357960046.0,2044425689.3899999
3605,601918.XSHG,新集能源,2.91,2.2,2.32,2.372,493880412.0,1276913916.3200002
3606,002618.XSHE,丹邦科技,10.65,8.288,8.935,9.341000000000001,324856158.0,3233009995.6099997
3607,688199.XSHG,久日新材,70.65,52.048,55.913,56.066500000000005,31546010.0,1903994264.8899999
3608,600596.XSHG,新安股份,9.21,7.220000000000001,7.854000000000002,8.064000000000002,277798383.0,2378963038.77
3609,603488.XSHG,展鹏科技,7.05,5.64,6.1259999999999994,6.370499999999999,192394271.0,1309367165.98
3610,000505.XSHE,京粮控股,8.73,6.672,7.199000000000001,7.468499999999999,426699343.0,3399597133.2499995
3611,000573.XSHE,粤宏远A,2.99,2.444,2.54,2.5565,273960608.0,800223672.2099999
3612,002204.XSHE,大连重工,4.98,3.9299999999999997,4.151000000000001,4.2684999999999995,1472078205.0,6710146058.180001
3613,300602.XSHE,飞荣达,36.56,27.810000000000002,30.101999999999997,29.8405,182622008.0,5769550422.79
3614,600248.XSHG,延长化建,4.33,3.432,3.754,4.135000000000001,156611499.0,688203190.6199999
3615,688037.XSHG,芯源微,145.03,112.968,121.011,119.82900000000002,64317846.0,8330502697.199999
3616,000586.XSHE,汇源通信,10.58,8.187999999999999,8.854,9.3255,63200174.0,625701122.15
3617,603900.XSHG,莱绅通灵,8.19,6.428,6.891,7.266500000000001,90758521.0,703756445.7299999
3618,603380.XSHG,易德龙,18.77,14.66,15.936000000000002,16.298499999999997,45857997.0,791742067.6599998
3619,000066.XSHE,中国长城,17.67,12.792,13.131,13.142500000000002,1795726499.0,26313654995.43
3620,300718.XSHE,长盛轴承,18.18,13.969999999999999,15.075000000000003,15.519000000000002,50498258.0,838295599.73
3621,300043.XSHE,星辉娱乐,4.47,3.4619999999999997,3.721,4.04,1429304020.0,6287384028.259998
3622,002111.XSHE,威海广泰,15.91,12.608,13.568999999999999,13.723500000000001,109512158.0,1623430607.8899999
3623,002672.XSHE,东江环保,9.92,7.812,8.471,8.979,116083552.0,1102062045.68
3624,300319.XSHE,麦捷科技,14.49,10.878000000000002,10.983999999999998,11.022499999999997,795017665.0,9563472360.56
3625,603739.XSHG,蔚蓝生物,29.21,22.631999999999998,24.89,25.571499999999997,121296898.0,3266675381.2800007
3626,600652.XSHG,ST游久,2.16,1.698,1.873,1.9534999999999996,127926757.0,263422153.52
3627,002479.XSHE,富春环保,6.42,4.99,5.452999999999999,5.782500000000001,216507766.0,1329227476.29
3628,603315.XSHG,福鞍股份,13.76,10.806000000000001,11.931000000000001,12.177000000000001,44538928.0,573057388.29
3629,688466.XSHG,金科环境,47.19,35.970000000000006,40.013,42.908,86123796.0,3929064574.92
3630,603985.XSHG,恒润股份,18.1,14.101999999999999,15.131,15.286000000000001,161399749.0,2653386375.859999
3631,300432.XSHE,富临精工,9.63,7.49,7.906999999999999,8.217500000000001,545122214.0,4740980075.950001
3632,002895.XSHE,川恒股份,13.31,10.496,11.493,11.680500000000002,203884314.0,2546355786.16
3633,300050.XSHE,世纪鼎利,5.73,4.436000000000001,4.761999999999999,4.934,230005199.0,1211874912.0
3634,603711.XSHG,香飘飘,31.12,24.368000000000002,26.827000000000005,28.317500000000003,46803720.0,1392637965.4499998
3635,002158.XSHE,汉钟精机,15.29,11.526,12.623999999999999,12.136,530566668.0,7088142554.120001
3636,000983.XSHE,西山煤电,4.56,3.592,3.732,3.7119999999999997,964107772.0,3965078150.2299995
3637,300294.XSHE,博雅生物,53.21,40.438,40.294,39.1535,316705120.0,13232194353.380001
3638,300499.XSHE,高澜股份,12.6,9.836,10.817999999999998,11.453499999999998,202571757.0,2461922746.04
3639,000776.XSHE,广发证券,18.45,14.446000000000002,14.691999999999998,14.238499999999998,2064378846.0,33630783340.530003
3640,300332.XSHE,天壕环境,4.86,3.7979999999999996,4.122999999999999,4.3575,185557178.0,858428678.3
3641,300024.XSHE,机器人,15.57,12.196,13.047,13.3195,452969427.0,6464547617.810001
3642,000665.XSHE,湖北广电,5.84,4.568,4.920999999999999,5.1975,309026845.0,1698507731.23
3643,000550.XSHE,江铃汽车,15.75,12.175999999999998,12.562,12.612500000000002,179441917.0,2475973774.0600004
3644,002867.XSHE,周大生,30.0,22.708,22.842,22.136999999999997,163425448.0,3893448866.959999
3645,300747.XSHE,锐科激光,110.2,87.464,97.021,99.814,47760305.0,5069425437.65
3646,603199.XSHG,九华旅游,22.51,17.758000000000003,19.483,20.4995,18204444.0,395055877.67999995
3647,600577.XSHG,精达股份,3.14,2.4699999999999998,2.646,2.7254999999999994,343662306.0,1014612135.27
3648,603665.XSHG,康隆达,20.1,15.886000000000001,17.258999999999997,16.5855,80606465.0,1483062881.44
3649,002621.XSHE,美吉姆,7.73,5.596,5.877,6.0760000000000005,106568436.0,704344808.44
3650,002564.XSHE,天沃科技,4.29,3.376,3.679,3.845000000000001,142962575.0,585729889.2599999
3651,600001.XSHG,邯郸钢铁,,,,,,
3652,603801.XSHG,志邦家居,28.3,22.422,24.915,25.312,83813793.0,2249540056.15
3653,300349.XSHE,金卡智能,16.31,12.87,13.973999999999998,14.488499999999998,91777402.0,1416698182.0
3654,300555.XSHE,路通视信,9.22,7.132,7.65,7.9975,85098924.0,723615048.8
3655,600232.XSHG,金鹰股份,6.49,5.074000000000001,5.555000000000001,5.828000000000001,67012763.0,413524246.20000005
3656,002817.XSHE,黄山胶囊,14.78,11.546,12.663999999999998,13.254999999999999,79629144.0,1115193860.31
3657,000803.XSHE,*ST金宇,12.5,10.053999999999998,11.136,11.606500000000002,5824763.0,71413552.55
3658,300260.XSHE,新莱应材,24.83,18.09,19.071999999999996,18.732499999999998,210364681.0,4224629030.700001
3659,603998.XSHG,方盛制药,7.11,5.561999999999999,6.08,6.306500000000001,110430131.0,741280543.0200002
3660,002433.XSHE,太安堂,4.75,3.7340000000000004,4.074,4.248,163714926.0,739548267.68
3661,688588.XSHG,凌志软件,52.4,41.358000000000004,43.277,43.769999999999996,147241178.0,6920582463.280001
3662,002774.XSHE,快意电梯,7.33,5.767999999999999,6.274,6.5735,44240470.0,309469380.39
3663,000089.XSHE,深圳机场,9.3,7.352000000000001,7.556,7.622000000000002,476438135.0,4074138794.59
3664,600588.XSHG,用友网络,52.65,40.694,42.957,40.912,521762406.0,22423427484.04
3665,002953.XSHE,日丰股份,28.83,22.880000000000003,23.615999999999996,23.702499999999997,116650150.0,2981019816.3499994
3666,600109.XSHG,国金证券,16.48,12.958000000000002,12.540000000000001,11.730999999999998,3035160639.0,41273480770.0
3667,300820.XSHE,英杰电气,68.45,53.198,58.335000000000015,55.74000000000001,78547801.0,4824277363.389999
3668,600266.XSHG,城建发展,6.11,4.795999999999999,4.988,4.999499999999999,353315236.0,1964417721.2599998
3669,300552.XSHE,万集科技,53.5,39.236000000000004,40.88699999999999,40.0855,110791580.0,4812579964.89
3670,000707.XSHE,ST双环,2.55,1.988,2.1980000000000004,2.3445,62759909.0,154579598.58999997
3671,000613.XSHE,大东海A,8.38,6.604000000000001,7.110999999999999,7.561999999999999,480108271.0,3887908724.1600003
3672,600486.XSHG,扬农化工,86.37,67.018,74.28200000000001,78.5855,78352741.0,6470277297.870001
3673,002777.XSHE,久远银海,31.93,24.994,27.416999999999994,27.467999999999996,97784056.0,2856599150.66
3674,688025.XSHG,杰普特,75.9,57.82000000000001,57.61,54.898,34502237.0,2041504945.1000001
3675,603090.XSHG,宏盛股份,17.36,13.657999999999998,14.782999999999998,15.371499999999997,21333424.0,347326422.33
3676,603677.XSHG,奇精机械,11.3,8.84,9.621,10.077500000000002,23924500.0,256117827.6
3677,600803.XSHG,新奥股份,11.8,9.104,9.774,10.132,156800360.0,1697958083.52
3678,002873.XSHE,新天药业,20.44,15.744,17.208000000000002,18.291,73951771.0,1430583946.38
3679,600793.XSHG,宜宾纸业,11.28,8.91,9.791,10.176999999999998,35120094.0,378617828.71999997
3680,600503.XSHG,华丽家族,4.73,3.7640000000000002,4.144,4.0875,2159277669.0,9386262260.789999
3681,002143.XSHE,印纪退,,,,,,
3682,603289.XSHG,泰瑞机器,10.73,8.378,9.187999999999999,9.128499999999999,125234567.0,1225307953.5400002
3683,300689.XSHE,澄天伟业,42.04,32.745999999999995,33.96300000000001,34.531,16181678.0,615879178.16
3684,002731.XSHE,萃华珠宝,9.41,7.128,7.467999999999999,7.458,242349832.0,1964845619.5199997
3685,002388.XSHE,新亚制程,8.32,6.51,7.2090000000000005,7.334999999999998,294049703.0,2305690198.48
3686,603689.XSHG,皖天然气,10.98,8.622,9.370000000000001,9.699,53038683.0,547699066.48
3687,002799.XSHE,环球印务,20.99,16.448,17.830000000000002,19.2365,125388039.0,2566706787.1500006
3688,300232.XSHE,洲明科技,9.41,7.351999999999999,7.7780000000000005,7.9590000000000005,393047118.0,3370531075.63
3689,600009.XSHG,上海机场,75.82,60.75599999999999,67.05,69.51050000000001,271261334.0,19883687916.420002
3690,600390.XSHG,五矿资本,8.41,6.728,7.013,7.023000000000001,589374389.0,4559548613.33
3691,300149.XSHE,量子生物,20.66,15.954000000000002,17.558999999999997,17.518500000000003,245098822.0,4488304180.41
3692,002773.XSHE,康弘药业,49.67,38.212,42.69500000000001,42.88199999999999,161110081.0,7251526922.35
3693,002121.XSHE,*ST科陆,3.68,2.838,3.1439999999999997,3.1750000000000007,175183405.0,597040808.9100001
3694,300386.XSHE,飞天诚信,22.36,15.845999999999998,16.443,16.225,235517666.0,4221524888.6099997
3695,300462.XSHE,华铭智能,26.02,19.964,21.325000000000003,21.624999999999996,63939874.0,1488679908.3600001
3696,002503.XSHE,搜于特,3.45,2.5200000000000005,2.6710000000000003,2.7960000000000003,3642914067.0,10910144143.42
3697,002623.XSHE,亚玛顿,46.9,35.06,39.035000000000004,40.881,117779561.0,5050432679.4
